cik,ticker,company_name,metric,value,unit,form,fiscal_year,fiscal_period,period_end,filed_date,accession_number,taxonomy,concept,source_url
0000001800,ABT,Abbott Laboratories,revenue,20853000000.0,USD,10-K,2018,FY,2016-12-31,2019-02-22,0001047469-19-000624,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/
0000001800,ABT,Abbott Laboratories,revenue,10223000000.0,USD,10-Q,2021,Q2,2021-06-30,2021-08-04,0001104659-21-100055,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/1800/000110465921100055/
0000006201,AAL,American,debt,2697000000.0,USD,10-K,2020,FY,2020-12-31,2021-02-17,0000006201-21-000014,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/6201/000000620121000014/
0000006201,AAL,American,eps,0.96,USD/shares,10-Q,2020,Q3,2019-09-30,2020-10-22,0000006201-20-000101,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/6201/000000620120000101/
0000006201,AAL,American,operating_cash_flow,174000000.0,USD,10-Q,2021,Q1,2021-03-31,2021-04-22,0000006201-21-000054,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620121000054/
0000320193,AAPL,Apple,debt,9822000000.0,USD,10-K,2023,FY,2023-09-30,2023-11-03,0000320193-23-000106,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/
0000320193,AAPL,Apple,eps,6.11,USD/shares,10-K,2024,FY,2022-09-24,2024-11-01,0000320193-24-000123,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/
0000320193,AAPL,Apple,gross_profit,35217000000.0,USD,10-K,2020,FY,2019-12-28,2020-10-30,0000320193-20-000096,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0000320193,AAPL,Apple,operating_cash_flow,62565000000.0,USD,10-Q,2023,Q2,2023-04-01,2023-05-05,0000320193-23-000064,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0000320193,AAPL,Apple,rd,7903000000.0,USD,10-Q,2025,Q2,2024-03-30,2025-05-02,0000320193-25-000057,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/
0001551152,ABBV,AbbVie Inc.,assets,141937000000.0,USD,10-Q,2024,Q2,2024-06-30,2024-08-07,0001551152-24-000031,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000031/
0001551152,ABBV,AbbVie Inc.,cash,7289000000.0,USD,10-K,2018,FY,2018-12-31,2019-02-27,0001551152-19-000008,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000008/
0001551152,ABBV,AbbVie Inc.,eps,0.42,USD/shares,10-Q,2022,Q2,2021-06-30,2022-08-04,0001551152-22-000030,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000030/
0001551152,ABBV,AbbVie Inc.,eps,0.88,USD/shares,10-Q,2024,Q3,2024-09-30,2024-11-04,0001551152-24-000040,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000040/
0001559720,ABNB,AirBnB Class A,assets,13708474000.0,USD,10-Q,2022,Q1,2021-12-31,2022-05-09,0001559720-22-000009,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000009/
0001559720,ABNB,AirBnB Class A,debt,1987000000.0,USD,10-K,2022,FY,2022-12-31,2023-02-17,0001559720-23-000003,us-gaap,LongTermDebtNoncurrent,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000003/
0001559720,ABNB,AirBnB Class A,equity,8610000000.0,USD,10-Q,2025,Q3,2025-09-30,2025-11-06,0001559720-25-000030,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972025000030/
0001559720,ABNB,AirBnB Class A,net_income,650000000.0,USD,10-Q,2023,Q2,2023-06-30,2023-08-03,0001559720-23-000015,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000015/
0000001800,ABT,Abbott Laboratories,eps,3.94,USD/shares,10-K,2022,FY,2021-12-31,2023-02-17,0001628280-23-004026,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/
0000001800,ABT,Abbott Laboratories,revenue,9978000000.0,USD,10-Q,2024,Q2,2023-06-30,2024-07-31,0001628280-24-033740,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/1800/000162828024033740/
0000001800,ABT,Abbott Laboratories,revenue,41950000000.0,USD,10-K,2025,FY,2024-12-31,2026-02-20,0001628280-26-010185,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/
0000001800,ABT,Abbott Laboratories,shares_outstanding,1743573777.0,shares,10-Q,2022,Q3,2022-09-30,2022-11-01,0001628280-22-027550,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/1800/000162828022027550/
0000006201,AAL,American,cash,330000000.0,USD,10-Q,2019,Q2,2019-06-30,2019-07-25,0000006201-19-000053,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620119000053/
0000006201,AAL,American,cash,584000000.0,USD,10-Q,2023,Q1,2023-03-31,2023-04-27,0000006201-23-000042,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620123000042/
0000006201,AAL,American,cash,476000000.0,USD,10-Q,2023,Q3,2022-09-30,2023-10-19,0000006201-23-000092,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620123000092/
0000006201,AAL,American,net_income,-114000000.0,USD,10-Q,2025,Q3,2025-09-30,2025-10-23,0000006201-25-000052,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620125000052/
0000006201,AAL,American,operating_cash_flow,3938000000.0,USD,10-Q,2018,Q2,2017-06-30,2018-07-26,0000006201-18-000027,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620118000027/
0000320193,AAPL,Apple,debt,8498000000.0,USD,10-Q,2018,Q2,2018-03-31,2018-05-02,0000320193-18-000070,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/
0000320193,AAPL,Apple,eps,2.34,USD/shares,10-K,2019,FY,2018-06-30,2019-10-31,0000320193-19-000119,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/
0000320193,AAPL,Apple,eps,1.2,USD/shares,10-Q,2022,Q3,2022-06-25,2022-07-29,0000320193-22-000070,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019322000070/
0000320193,AAPL,Apple,equity,56950000000.0,USD,10-K,2024,FY,2024-09-28,2024-11-01,0000320193-24-000123,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/
0000320193,AAPL,Apple,equity,62158000000.0,USD,10-Q,2024,Q2,2023-04-01,2024-05-03,0000320193-24-000069,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/
0000320193,AAPL,Apple,inventory,4946000000.0,USD,10-Q,2023,Q2,2022-09-24,2023-05-05,0000320193-23-000064,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/
0000320193,AAPL,Apple,net_income,20065000000.0,USD,10-K,2019,FY,2017-12-30,2019-10-31,0000320193-19-000119,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/
0000320193,AAPL,Apple,operating_income,41488000000.0,USD,10-Q,2023,Q1,2021-12-25,2023-02-03,0000320193-23-000006,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/
0000320193,AAPL,Apple,rd,29915000000.0,USD,10-K,2023,FY,2023-09-30,2023-11-03,0000320193-23-000106,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/
0000320193,AAPL,Apple,rd,7442000000.0,USD,10-Q,2024,Q3,2023-07-01,2024-08-02,0000320193-24-000081,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/320193/000032019324000081/
0000320193,AAPL,Apple,revenue,58015000000.0,USD,10-Q,2019,Q2,2019-03-30,2019-05-01,0000320193-19-000066,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/320193/000032019319000066/
0000320193,AAPL,Apple,revenue,59685000000.0,USD,10-K,2020,FY,2020-06-27,2020-10-30,0000320193-20-000096,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0001551152,ABBV,AbbVie Inc.,cash,6711000000.0,USD,10-Q,2023,Q1,2023-03-31,2023-05-05,0001551152-23-000023,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000023/
0001551152,ABBV,AbbVie Inc.,equity,13733000000.0,USD,10-Q,2022,Q1,2021-03-31,2022-05-06,0001551152-22-000017,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000017/
0001551152,ABBV,AbbVie Inc.,gross_profit,6283000000.0,USD,10-K,2019,FY,2018-12-31,2020-02-21,0001551152-20-000007,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000007/
0001559720,ABNB,AirBnB Class A,equity,7896000000.0,USD,10-Q,2024,Q3,2024-03-31,2024-11-07,0001559720-24-000032,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1559720/000155972024000032/
0001559720,ABNB,AirBnB Class A,rd,217938000.0,USD,10-Q,2021,Q2,2020-06-30,2021-08-13,0001628280-21-016979,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1559720/000162828021016979/
0000001800,ABT,Abbott Laboratories,capex,1002000000.0,USD,10-Q,2021,Q2,2020-06-30,2021-08-04,0001104659-21-100055,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1800/000110465921100055/
0000001800,ABT,Abbott Laboratories,cash,6838000000.0,USD,10-Q,2021,Q2,2020-12-31,2021-08-04,0001104659-21-100055,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1800/000110465921100055/
0000001800,ABT,Abbott Laboratories,shares_outstanding,1740459014.0,shares,10-Q,2025,Q2,2025-06-30,2025-07-30,0001628280-25-036720,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/
0000006201,AAL,American,assets,63058000000.0,USD,10-K,2024,FY,2023-12-31,2025-02-19,0000006201-25-000010,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620125000010/
0000006201,AAL,American,debt,1933000000.0,USD,10-Q,2022,Q2,2022-06-30,2022-07-21,0000006201-22-000071,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/6201/000000620122000071/
0000006201,AAL,American,equity,-7340000000.0,USD,10-Q,2023,Q2,2021-12-31,2023-07-20,0000006201-23-000070,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620123000070/
0000006201,AAL,American,equity,-3962000000.0,USD,10-Q,2025,Q3,2025-09-30,2025-10-23,0000006201-25-000052,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620125000052/
0000006201,AAL,American,revenue,12189000000.0,USD,10-Q,2024,Q1,2023-03-31,2024-04-25,0000006201-24-000032,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620124000032/
0000320193,AAPL,Apple,assets,365725000000.0,USD,10-Q,2019,Q1,2018-09-29,2019-01-30,0000320193-19-000010,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/320193/000032019319000010/
0000320193,AAPL,Apple,cash,20289000000.0,USD,10-Q,2018,Q2,2017-09-30,2018-05-02,0000320193-18-000070,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/
0000320193,AAPL,Apple,cash,30737000000.0,USD,10-K,2025,FY,2023-09-30,2025-10-31,0000320193-25-000079,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/
0000320193,AAPL,Apple,eps,2.18,USD/shares,10-Q,2019,Q3,2019-06-29,2019-07-31,0000320193-19-000076,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019319000076/
0000320193,AAPL,Apple,eps,4.18,USD/shares,10-Q,2020,Q1,2018-12-29,2020-01-29,0000320193-20-000010,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/
0000320193,AAPL,Apple,inventory,4855000000.0,USD,10-K,2018,FY,2017-09-30,2018-11-05,0000320193-18-000145,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/
0000320193,AAPL,Apple,net_income,11249000000.0,USD,10-Q,2021,Q2,2020-03-28,2021-04-29,0000320193-21-000056,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019321000056/
0000320193,AAPL,Apple,net_income,29998000000.0,USD,10-Q,2024,Q1,2022-12-31,2024-02-02,0000320193-24-000006,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019324000006/
0000320193,AAPL,Apple,shares_outstanding,4334335000.0,shares,10-Q,2020,Q2,2020-04-17,2020-05-01,0000320193-20-000052,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/
0001551152,ABBV,AbbVie Inc.,capex,125000000.0,USD,10-Q,2021,Q1,2020-03-31,2021-05-07,0001551152-21-000016,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000016/
0001551152,ABBV,AbbVie Inc.,equity,-8446000000.0,USD,10-Q,2020,Q1,2018-12-31,2020-05-08,0001551152-20-000015,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000015/
0001551152,ABBV,AbbVie Inc.,equity,3325000000.0,USD,10-Q,2025,Q3,2024-12-31,2025-11-04,0001551152-25-000049,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000049/
0001559720,ABNB,AirBnB Class A,cash,7668000000.0,USD,10-K,2022,FY,2020-12-31,2023-02-17,0001559720-23-000003,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000003/
0001559720,ABNB,AirBnB Class A,net_income,-19000000.0,USD,10-Q,2023,Q3,2022-03-31,2023-11-01,0001559720-23-000020,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972023000020/
0001559720,ABNB,AirBnB Class A,net_income,2648000000.0,USD,10-K,2025,FY,2024-12-31,2026-02-12,0001559720-26-000004,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972026000004/
0000001800,ABT,Abbott Laboratories,eps,0.3,USD/shares,10-Q,2020,Q2,2020-06-30,2020-07-29,0001104659-20-087850,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000110465920087850/
0000001800,ABT,Abbott Laboratories,operating_cash_flow,6300000000.0,USD,10-K,2019,FY,2018-12-31,2020-02-21,0001104659-20-023904,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1800/000110465920023904/
0000001800,ABT,Abbott Laboratories,operating_income,8362000000.0,USD,10-K,2023,FY,2022-12-31,2024-02-16,0001628280-24-005348,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828024005348/
0000001800,ABT,Abbott Laboratories,rd,2888000000.0,USD,10-K,2024,FY,2022-12-31,2025-02-21,0001628280-25-007110,us-gaap,ResearchAndDevelopmentExpense,https://www.sec.gov/Archives/edgar/data/1800/000162828025007110/
0000006201,AAL,American,assets,60580000000.0,USD,10-K,2019,FY,2018-12-31,2020-02-19,0000006201-20-000023,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/
0000006201,AAL,American,assets,59995000000.0,USD,10-K,2019,FY,2019-12-31,2020-02-19,0000006201-20-000023,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/
0000006201,AAL,American,assets,60580000000.0,USD,10-Q,2019,Q3,2018-12-31,2019-10-24,0000006201-19-000067,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/6201/000000620119000067/
0000006201,AAL,American,equity,-5202000000.0,USD,10-Q,2025,Q2,2023-12-31,2025-07-24,0000006201-25-000038,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620125000038/
0000006201,AAL,American,net_income,717000000.0,USD,10-Q,2025,Q2,2024-06-30,2025-07-24,0000006201-25-000038,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620125000038/
0000006201,AAL,American,revenue,8969000000.0,USD,10-Q,2022,Q3,2021-09-30,2022-10-20,0000006201-22-000086,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620122000086/
0000320193,AAPL,Apple,cash,25913000000.0,USD,10-K,2018,FY,2018-09-29,2018-11-05,0000320193-18-000145,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/
0000320193,AAPL,Apple,debt,8773000000.0,USD,10-K,2020,FY,2020-09-26,2020-10-30,0000320193-20-000096,us-gaap,LongTermDebtCurrent,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/
0000320193,AAPL,Apple,equity,117892000000.0,USD,10-Q,2020,Q2,2018-12-29,2020-05-01,0000320193-20-000052,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/
0000320193,AAPL,Apple,inventory,7286000000.0,USD,10-Q,2025,Q1,2024-09-28,2025-01-31,0000320193-25-000008,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019325000008/
0001551152,ABBV,AbbVie Inc.,cash,5175000000.0,USD,10-Q,2025,Q1,2025-03-31,2025-05-09,0001551152-25-000029,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000029/
0001559720,ABNB,AirBnB Class A,cash,6067438000.0,USD,10-K,2021,FY,2021-12-31,2022-02-25,0001559720-22-000006,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000006/
0001559720,ABNB,AirBnB Class A,revenue,2237432000.0,USD,10-Q,2021,Q3,2021-09-30,2021-11-05,0001559720-21-000017,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/1559720/000155972021000017/
0000001800,ABT,Abbott Laboratories,capex,1447000000.0,USD,10-Q,2023,Q3,2023-09-30,2023-11-01,0001628280-23-035957,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1800/000162828023035957/
0000001800,ABT,Abbott Laboratories,eps,0.41,USD/shares,10-K,2018,FY,2018-06-30,2019-02-22,0001047469-19-000624,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000104746919000624/
0000001800,ABT,Abbott Laboratories,operating_income,8425000000.0,USD,10-K,2022,FY,2021-12-31,2023-02-17,0001628280-23-004026,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000162828023004026/
0000001800,ABT,Abbott Laboratories,sga,2548000000.0,USD,10-Q,2021,Q1,2020-03-31,2021-05-05,0001104659-21-061693,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1800/000110465921061693/
0000001800,ABT,Abbott Laboratories,shares_outstanding,1751219743.0,shares,10-Q,2022,Q2,2022-06-30,2022-08-02,0001628280-22-020209,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/1800/000162828022020209/
0000006201,AAL,American,cash,537000000.0,USD,10-Q,2023,Q2,2022-06-30,2023-07-20,0000006201-23-000070,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/6201/000000620123000070/
0000006201,AAL,American,revenue,8899000000.0,USD,10-Q,2023,Q1,2022-03-31,2023-04-27,0000006201-23-000042,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/6201/000000620123000042/
0000320193,AAPL,Apple,cash,33383000000.0,USD,10-Q,2020,Q3,2020-06-27,2020-07-31,0000320193-20-000062,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/
0000320193,AAPL,Apple,cash,24977000000.0,USD,10-Q,2024,Q1,2022-09-24,2024-02-02,0000320193-24-000006,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/320193/000032019324000006/
0000320193,AAPL,Apple,gross_profit,20421000000.0,USD,10-Q,2018,Q3,2018-06-30,2018-08-01,0000320193-18-000100,us-gaap,GrossProfit,https://www.sec.gov/Archives/edgar/data/320193/000032019318000100/
0000320193,AAPL,Apple,inventory,4855000000.0,USD,10-Q,2018,Q3,2017-09-30,2018-08-01,0000320193-18-000100,us-gaap,InventoryNet,https://www.sec.gov/Archives/edgar/data/320193/000032019318000100/
0001551152,ABBV,AbbVie Inc.,assets,149530000000.0,USD,10-Q,2020,Q2,2020-06-30,2020-08-04,0001551152-20-000023,us-gaap,Assets,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000023/
0001551152,ABBV,AbbVie Inc.,capex,600000000.0,USD,10-Q,2022,Q3,2021-09-30,2022-11-04,0001551152-22-000045,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1551152/000155115222000045/
0001551152,ABBV,AbbVie Inc.,cash,13287000000.0,USD,10-Q,2023,Q3,2023-09-30,2023-11-06,0001551152-23-000045,us-gaap,CashAndCashEquivalentsAtCarryingValue,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000045/
0001551152,ABBV,AbbVie Inc.,revenue,12225000000.0,USD,10-Q,2023,Q1,2023-03-31,2023-05-05,0001551152-23-000023,us-gaap,Revenues,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000023/
0001559720,ABNB,AirBnB Class A,capex,11007000.0,USD,10-Q,2022,Q2,2022-06-30,2022-08-03,0001559720-22-000012,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000012/
0001559720,ABNB,AirBnB Class A,operating_income,368823000.0,USD,10-Q,2022,Q2,2022-06-30,2022-08-03,0001559720-22-000012,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/1559720/000155972022000012/
0000001800,ABT,Abbott Laboratories,eps,3.26,USD/shares,10-K,2025,FY,2023-12-31,2026-02-20,0001628280-26-010185,us-gaap,EarningsPerShareDiluted,https://www.sec.gov/Archives/edgar/data/1800/000162828026010185/
0000001800,ABT,Abbott Laboratories,net_income,1189000000.0,USD,10-Q,2021,Q2,2021-06-30,2021-08-04,0001104659-21-100055,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1800/000110465921100055/
0000001800,ABT,Abbott Laboratories,operating_cash_flow,2637000000.0,USD,10-Q,2021,Q1,2021-03-31,2021-05-05,0001104659-21-061693,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/1800/000110465921061693/
0000001800,ABT,Abbott Laboratories,shares_outstanding,1738871947.0,shares,10-Q,2025,Q3,2025-09-30,2025-10-29,0001628280-25-047131,dei,EntityCommonStockSharesOutstanding,https://www.sec.gov/Archives/edgar/data/1800/000162828025047131/
0000006201,AAL,American,equity,-5799000000.0,USD,10-K,2022,FY,2022-12-31,2023-02-22,0000006201-23-000018,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/6201/000000620123000018/
0000006201,AAL,American,net_income,372000000.0,USD,10-Q,2019,Q3,2018-09-30,2019-10-24,0000006201-19-000067,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620119000067/
0000006201,AAL,American,net_income,483000000.0,USD,10-Q,2022,Q3,2022-09-30,2022-10-20,0000006201-22-000086,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620122000086/
0000006201,AAL,American,operating_cash_flow,-168000000.0,USD,10-Q,2020,Q1,2020-03-31,2020-04-30,0000006201-20-000066,us-gaap,NetCashProvidedByUsedInOperatingActivities,https://www.sec.gov/Archives/edgar/data/6201/000000620120000066/
0000006201,AAL,American,operating_income,396000000.0,USD,10-K,2019,FY,2018-03-31,2020-02-19,0000006201-20-000023,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/6201/000000620120000023/
0000320193,AAPL,Apple,cash,25913000000.0,USD,10-Q,2020,Q3,2018-09-29,2020-07-31,0000320193-20-000062,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/
0000320193,AAPL,Apple,operating_income,25569000000.0,USD,10-Q,2020,Q1,2019-12-28,2020-01-29,0000320193-20-000010,us-gaap,OperatingIncomeLoss,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/
0000320193,AAPL,Apple,revenue,274515000000.0,USD,10-K,2021,FY,2020-09-26,2021-10-29,0000320193-21-000105,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,https://www.sec.gov/Archives/edgar/data/320193/000032019321000105/
0001551152,ABBV,AbbVie Inc.,equity,17254000000.0,USD,10-K,2023,FY,2022-12-31,2024-02-20,0001551152-24-000011,us-gaap,StockholdersEquity,https://www.sec.gov/Archives/edgar/data/1551152/000155115224000011/
0001551152,ABBV,AbbVie Inc.,net_income,2783000000.0,USD,10-Q,2018,Q1,2018-03-31,2018-05-04,0001551152-18-000025,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000025/
0001551152,ABBV,AbbVie Inc.,net_income,695000000.0,USD,10-Q,2026,Q1,2026-03-31,2026-05-08,0001551152-26-000017,us-gaap,NetIncomeLoss,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000017/
0001551152,ABBV,AbbVie Inc.,sga,1680000000.0,USD,10-Q,2019,Q1,2019-03-31,2019-05-03,0001551152-19-000016,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000016/
0001551152,ABBV,AbbVie Inc.,sga,3253000000.0,USD,10-Q,2025,Q2,2025-06-30,2025-08-04,0001551152-25-000040,us-gaap,SellingGeneralAndAdministrativeExpense,https://www.sec.gov/Archives/edgar/data/1551152/000155115225000040/
